our_name,footballbert_player_id,match_type,match_score
giorgio chiellini,ba085271,exact,100.0
giorgio cittadini,ba083917,exact,100.0
giorgio scalvini,ba011139,exact,100.0
giovane,ba009975,exact,100.0
giovani dos santos,ba046120,exact,100.0
giovani lo celso,ba079016,exact,100.0
giovanni bonfanti,ba054121,exact,100.0
giovanni crociata,ba051513,exact,100.0
giovanni di lorenzo,ba012791,exact,100.0
giovanni fabbian,ba091568,exact,100.0
giovanni gonzalez,ba011578,exact,100.0
giovanni leoni,ba032097,exact,100.0
giovanni marchese,ba031353,exact,100.0
giovanni pasquale,ba054071,exact,100.0
giovanni reyna,,unmatched,0.0
giovanni simeone,ba019204,exact,100.0
giovanni sio,ba005791,exact,100.0
giulian biancone,ba081606,exact,100.0
giuliano simeone,ba060912,exact,100.0
giulio donati,ba012382,exact,100.0
giulio maggiore,ba054802,exact,100.0
giulio migliaccio,ba082540,exact,100.0
giuseppe bellusci,ba046610,exact,100.0
giuseppe biava,ba027767,exact,100.0
giuseppe caso,ba003547,exact,100.0
giuseppe cuomo,ba063821,exact,100.0
giuseppe de feudis,ba024698,exact,100.0
giuseppe de luca,ba037263,exact,100.0
giuseppe di serio,ba029562,exact,100.0
giuseppe pezzella,ba007514,exact,100.0
giuseppe rossi,ba093319,exact,100.0
giuseppe sculli,,unmatched,0.0
giuseppe vives,ba003447,exact,100.0
glen johnson,ba051607,exact,100.0
glen kamara,ba028600,exact,100.0
glenn murray,ba089191,exact,100.0
glenn whelan,ba078415,exact,100.0
godfred donsah,ba020769,exact,100.0
godson kyeremeh,ba079170,exact,100.0
goduine koyalipou,ba013999,exact,100.0
gojko kacar,ba074921,exact,100.0
gokhan inler,ba018352,exact,100.0
gokhan tore,ba030022,exact,100.0
goncalo guedes,ba084653,exact,100.0
goncalo paciencia,ba055046,exact,100.0
goncalo ramos,ba090383,exact,100.0
gonzalo bergessio,ba080040,exact,100.0
gonzalo castro,ba038471,exact,100.0
gonzalo escalante,ba023385,exact,100.0
gonzalo garcia,ba007493,exact,100.0
gonzalo higuain,ba050605,exact,100.0
gonzalo jara,ba003827,exact,100.0
gonzalo maroni,ba082291,exact,100.0
gonzalo melero,ba021042,exact,100.0
gonzalo montiel,ba020397,exact,100.0
gonzalo plata,ba031226,exact,100.0
gonzalo rodriguez,ba026101,exact,100.0
gonzalo verdu,ba010294,exact,100.0
gonzalo villar,ba069497,exact,100.0
goran causic,ba038721,exact,100.0
goran karanovic,ba038111,exact,100.0
goran pandev,ba078906,exact,100.0
goran popov,,unmatched,0.0
gorka elustondo,ba045193,exact,100.0
gorka guruzeta,ba039457,exact,100.0
gorka iraizoz,ba014201,exact,100.0
gotoku sakai,ba073677,exact,100.0
grady diangana,ba089994,exact,100.0
graham dorrans,ba087591,exact,100.0
granit xhaka,ba084431,exact,100.0
grant hanley,ba085547,exact,100.0
grant holt,ba009993,exact,100.0
grant leadbitter,ba029971,exact,100.0
graziano pelle,ba055098,exact,100.0
greg cunningham,ba080817,exact,100.0
gregoire coudert,ba074308,exact,100.0
gregoire defrel,ba048847,exact,100.0
gregoire puel,ba041913,exact,100.0
gregor kobel,ba075287,exact,100.0
gregory bourillon,ba005267,exact,100.0
gregory cerdan,,unmatched,0.0
gregory sertic,ba071977,exact,100.0
gregory van der wiel,ba017482,exact,100.0
grejohn kyei,ba021222,exact,100.0
grenddy perozo,ba031617,exact,100.0
grigoris kastanos,ba015512,exact,100.0
grischa promel,ba053667,exact,100.0
grzegorz krychowiak,ba032469,exact,100.0
gueida fofana,ba084106,exact,100.0
guela doue,ba066300,exact,100.0
guessouma fofana,ba057743,exact,100.0
guglielmo stendardo,ba018820,exact,100.0
guglielmo vicario,ba043933,exact,100.0
guido burgstaller,ba015986,exact,100.0
guido carrillo,ba052636,exact,100.0
guido guerrieri,ba043951,exact,100.0
guido marilungo,ba078305,exact,100.0
guido milan,ba086454,exact,100.0
guido pizarro,ba092062,exact,100.0
guido rodriguez,ba019461,exact,100.0
guilherme,ba014642,exact,100.0
guilherme arana,ba015735,exact,100.0
guilherme ramos,ba082129,exact,100.0
guilherme siqueira,ba020462,exact,100.0
guillaume gillet,ba023421,exact,100.0
guillaume hoarau,ba076306,exact,100.0
guillaume restes,ba039522,exact,100.0
guillem molina,ba004293,exact,100.0
guillermo fernandez,ba013228,exact,100.0
guillermo maripan,ba079829,exact,100.0
guillermo ochoa,ba011140,exact,100.0
guillermo rodriguez,ba059778,fuzzy,94.44444274902344
guillermo sara,ba088003,exact,100.0
guillermo varela,ba034137,exact,100.0
guirane n'daw,ba074932,exact,100.0
gustav isaksen,ba032126,exact,100.0
gustavo cabral,ba053824,exact,100.0
gustavo gomez,ba078438,exact,100.0
gustavo hamer,ba087607,exact,100.0
gustavo scarpa,ba015121,exact,100.0
guus til,ba040508,exact,100.0
guy demel,ba035517,exact,100.0
guy n'gosso,ba019430,fuzzy,95.23809814453125
guy ndy assembe,ba066012,fuzzy,96.7741928100586
gvidas gineitis,ba031150,exact,100.0
gylfi sigurdsson,ba043589,fuzzy,93.75
gyorgy garics,ba074200,exact,100.0
habib coulibaly,,unmatched,0.0
habib diallo,ba037601,exact,100.0
habib diarra,ba040064,exact,100.0
habib habibou,ba003812,exact,100.0
habib keita,ba074920,exact,100.0
habib maiga,ba084914,exact,100.0
hafiz umar ibrahim,,unmatched,0.0
haissem hassan,ba082466,exact,100.0
haitam aleesami,ba023750,exact,100.0
haji wright,ba053492,exact,100.0
hakan calhanoglu,ba075199,exact,100.0
hakim ziyech,ba037641,exact,100.0
hakon arnar haraldsson,ba083175,exact,100.0
hakon valdimarsson,,unmatched,0.0
hal robson-kanu,ba092164,exact,100.0
halid sabanovic,ba047844,exact,100.0
halil altıntop,ba087987,exact,100.0
hamadi al-ghaddioui,ba032147,fuzzy,94.7368392944336
hamadou karamoko,ba026060,exact,100.0
hamari traore,ba060316,exact,100.0
hamed junior traore,ba032105,exact,100.0
hamed traore,ba018613,fuzzy,92.30769348144531
hamidou keyta,ba027296,exact,100.0
hamidou makalou,ba094075,exact,100.0
hamit altıntop,ba056011,exact,100.0
hamza choudhury,ba045910,exact,100.0
hamza igamane,ba094542,exact,100.0
hamza mendyl,ba091617,exact,100.0
hamza rafia,ba039451,exact,100.0
hamza sakhi,ba073753,exact,100.0
hamzat ojediran,ba013532,exact,100.0
han-noah massengo,ba086461,exact,100.0
hannes delcroix,ba067121,exact,100.0
hannes wolf,ba069681,exact,100.0
hannibal,,unmatched,0.0
hans hateboer,ba021851,exact,100.0
hans martinez,ba042931,exact,100.0
hans nicolussi caviglia,ba064887,exact,100.0
haris belkebla,ba015747,exact,100.0
haris duljevic,ba056920,exact,100.0
haris medunjanin,ba081653,exact,100.0
haris seferovic,ba060180,exact,100.0
haris tabakovic,ba041916,exact,100.0
harold moukoudi,ba035112,exact,100.0
harouna djibirin,,unmatched,0.0
harrison armstrong,ba093927,exact,100.0
harrison manzala,ba021097,exact,100.0
harrison reed,ba047005,exact,100.0
harry amass,ba093934,exact,100.0
harry arter,ba017319,exact,100.0
harry clarke,ba060902,exact,100.0
harry howell,ba093929,exact,100.0
harry kane,ba012262,exact,100.0
harry maguire,ba079490,exact,100.0
harry souttar,ba003839,exact,100.0
harry toffolo,ba058975,exact,100.0
harry wilson,ba072939,exact,100.0
harry winks,ba017397,exact,100.0
harvey barnes,ba023071,exact,100.0
harvey elliott,ba068090,exact,100.0
hassan yebda,ba026869,exact,100.0
hassane kamara,ba009333,exact,100.0
hatem ben arfa,ba042851,exact,100.0
hauke wahl,ba089519,exact,100.0
havard nielsen,ba065018,exact,100.0
havard nordtveit,ba039930,exact,100.0
hector bellerin,ba091164,exact,100.0
hector fort,ba016891,exact,100.0
hector hernandez,ba043618,exact,100.0
hector herrera,ba061631,exact,100.0
hector moreno,ba034370,exact,100.0
hector rodas,ba081104,exact,100.0
hector yuste,ba089951,exact,100.0
hee-chan hwang,ba008262,fuzzy,100.0
heiko westermann,ba045484,exact,100.0
heinz barmettler,,unmatched,0.0
heinz lindner,ba004388,exact,100.0
heinz muller,,unmatched,0.0
helder barbosa,ba082621,exact,100.0
helder costa,ba088518,exact,100.0
helder lopes,ba056493,exact,100.0
helder postiga,ba073470,exact,100.0
heldon,,unmatched,0.0
helibelton palacios,ba063161,exact,100.0
hendrick zuck,ba013982,exact,100.0
hendrik weydandt,ba043714,exact,100.0
hennes behrens,ba094130,fuzzy,92.85713958740234
henning matriciani,ba062693,exact,100.0
henok goitom,ba071612,exact,100.0
henri bedimo,ba004898,exact,100.0
henri bienvenu,ba082051,exact,100.0
henri koudossou,ba015919,exact,100.0
henri lansbury,ba093418,exact,100.0
henri saivet,ba089372,exact,100.0
henrik meister,ba082839,exact,100.0
henrikh mkhitaryan,ba081173,exact,100.0
henrique,ba001171,exact,100.0
henrique silva,ba097849,exact,100.0
henry onyekuru,ba085516,exact,100.0
herba guirassy,,unmatched,0.0
herbert bockhorn,ba033495,exact,100.0
herman moussaki,ba036754,exact,100.0
hernan pellerano,ba000923,exact,100.0
hernan perez,ba082884,exact,100.0
hernan santana,,unmatched,0.0
hernan toledo,ba054047,exact,100.0
hernanes,ba076226,exact,100.0
hernani,ba040879,exact,100.0
herve bazile,ba045007,exact,100.0
herve koffi,ba092094,exact,100.0
herve lybohy,ba080950,exact,100.0
hervin ongenda,ba038847,exact,100.0
heung-min son,ba053894,fuzzy,100.0
heurelho gomes,ba078348,exact,100.0
hianga'a mbock,,unmatched,0.0
hicham boudaoui,ba091686,exact,100.0
hidde ter avest,ba009094,exact,100.0
hilton,,unmatched,0.0
himad abdelli,ba044502,exact,100.0
hiroki ito,ba011768,exact,100.0
hiroki sakai,ba078601,exact,100.0
hiroki sekine,ba042192,exact,100.0
hiroshi kiyotake,ba005047,exact,100.0
hirving lozano,ba061032,exact,100.0
hjalmar ekdal,ba022578,exact,100.0
holger badstuber,ba025667,exact,100.0
honest ahanor,ba094011,exact,100.0
hordur magnusson,ba030296,fuzzy,93.75
hotaru yamaguchi,ba051340,exact,100.0
houboulang mendes,ba007764,exact,100.0
houssem aouar,ba060748,exact,100.0
hrvoje milic,ba009989,exact,100.0
hrvoje milicevic,ba020547,exact,100.0
hrvoje smolcic,ba073871,exact,100.0
hugo almeida,ba042559,exact,100.0
hugo alvarez,ba040828,exact,100.0
hugo bolin,ba036540,exact,100.0
hugo bueno,ba070232,exact,100.0
hugo campagnaro,ba015613,exact,100.0
hugo duro,ba020618,exact,100.0
hugo ekitike,ba033771,exact,100.0
hugo fraile,ba008239,exact,100.0
hugo guillamon,ba090916,exact,100.0
hugo larsson,ba000317,exact,100.0
hugo lloris,ba052576,exact,100.0
hugo lopez,ba005340,exact,100.0
hugo magnetti,ba078066,exact,100.0
hugo mallo,ba074585,exact,100.0
hugo novoa,ba031067,exact,100.0
hugo rincon,ba097109,exact,100.0
hugo rodallega,ba055167,exact,100.0
hugo rodriguez,ba093467,exact,100.0
hugo sotelo,ba021650,exact,100.0
humberto osorio,ba042069,exact,100.0
hyeok-kyu kwon,ba051250,fuzzy,96.29629516601562
hyun-jun suk,ba046934,fuzzy,100.0
hyun-seok hong,ba056460,fuzzy,96.29629516601562
iago,ba002000,exact,100.0
iago aspas,ba046147,exact,100.0
iago bouzon,ba015853,exact,100.0
iago falque,ba025051,exact,100.0
iago herrerin,ba053195,exact,100.0
iago parente,ba093975,exact,100.0
ian maatsen,ba074368,exact,100.0
ianis hagi,ba000459,exact,100.0
ibai gomez,ba057563,exact,100.0
ibou sane,ba012731,exact,100.0
ibrahim afellay,ba056612,exact,100.0
ibrahim alani,ba093963,exact,100.0
ibrahim amadou,ba053699,exact,100.0
ibrahim cisse,ba005660,exact,100.0
ibrahim cissoko,ba062920,exact,100.0
ibrahim diabate,ba024022,exact,100.0
ibrahim diakite,ba079562,exact,100.0
ibrahim maza,ba050486,exact,100.0
ibrahim mbaye,ba094093,exact,100.0
ibrahim osman,ba063281,exact,100.0
ibrahim salah,ba011631,exact,100.0
ibrahim sangare,ba026065,exact,100.0
ibrahim sissoko,ba043863,exact,100.0
ibrahim sulemana,ba012793,exact,100.0
ibrahima cisse,ba069144,exact,100.0
ibrahima diallo,ba006531,exact,100.0
ibrahima konate,ba024713,exact,100.0
ibrahima kone,ba001799,exact,100.0
ibrahima mbaye,ba076215,exact,100.0
ibrahima niane,ba026136,exact,100.0
ibrahima sissoko,ba005654,exact,100.0
ibrahima traore,ba003479,exact,100.0
ibrahima wadji,ba073449,exact,100.0
ibson,ba050777,exact,100.0
iddrisu baba,ba070260,exact,100.0
idir ouali,ba081689,exact,100.0
idriss saadi,ba008725,exact,100.0
idrissa doumbia,ba038404,exact,100.0
idrissa gueye,ba094065,exact,100.0
idrissa sabaly,,unmatched,0.0
idrissa toure,ba040036,exact,100.0
ignace van der brempt,ba016046,exact,100.0
ignacio camacho,ba052398,exact,100.0
ignacio miramon,ba083733,exact,100.0
ignacio pussetto,ba036231,exact,100.0
ignacio ramirez,,unmatched,0.0
ignasi miquel,ba008499,exact,100.0
ignatius ganago,ba013039,exact,100.0
ignazio abate,ba010347,exact,100.0
igor,ba007534,exact,100.0
igor bubnjic,ba063930,exact,100.0
igor jesus,ba080750,exact,100.0
igor julio,ba005903,fuzzy,95.23809814453125
igor lewczuk,ba039541,exact,100.0
igor lichnovsky,ba021132,exact,100.0
igor matanovic,ba054464,exact,100.0
igor paixao,ba003191,exact,100.0
igor silva,,unmatched,0.0
igor thiago,,unmatched,0.0
igor zubeldia,ba034093,exact,100.0
ihlas bebou,ba060494,exact,100.0
ihsan sacko,ba038527,exact,100.0
ike ugbo,ba050711,exact,100.0
ikechi anya,ba072376,exact,100.0
ikechukwu uche,ba068311,exact,100.0
iker benito,ba029762,exact,100.0
iker bravo,ba080607,exact,100.0
iker casillas,ba010884,exact,100.0
iker losada,ba024046,exact,100.0
iker muniain,ba070482,exact,100.0
iker munoz,ba008515,exact,100.0
il-lok yun,ba013032,fuzzy,100.0
ilaix moriba,ba089863,exact,100.0
ilan,,unmatched,0.0
ilan kebbal,ba020596,exact,100.0
ilario monterisi,ba018233,exact,100.0
ilhan fakili,ba086141,exact,100.0
ilia gruev,ba011579,exact,100.0
ilias akhomach,ba067678,exact,100.0
ilija nestorovski,ba064861,exact,100.0
iliman ndiaye,ba034993,exact,100.0
ilkay gundogan,ba047495,exact,100.0
illan meslier,ba039467,exact,100.0
ilya zabarnyi,,unmatched,0.0
ilyas ansah,ba039698,exact,100.0
ilyas chaira,ba073936,exact,100.0
ilyes chetti,ba057614,fuzzy,95.65217590332031
ilyes housni,ba053204,exact,100.0
imad faraj,ba065784,exact,100.0
imanol agirretxe,ba073462,exact,100.0
imanol garcia,ba061905,exact,100.0
imanol garcia de albeniz,,unmatched,0.0
immanuel hohn,ba030376,exact,100.0
imoh ezekiel,ba053655,exact,100.0
imran louza,ba082908,exact,100.0
inaki pena,ba074846,exact,100.0
inaki williams,ba039189,exact,100.0
inigo arguibide,ba079292,exact,100.0
inigo cordoba,ba027192,exact,100.0
inigo eguaras,ba023037,exact,100.0
inigo lekue,ba033070,exact,100.0
inigo lopez,ba017637,exact,100.0
inigo martinez,ba023492,exact,100.0
inigo perez,ba069013,exact,100.0
inigo ruiz de galarreta,ba053550,exact,100.0
ion ansotegi,ba042077,exact,100.0
ionut radu,ba038272,exact,100.0
iron gomis,ba010695,exact,100.0
irvin cardona,ba034687,exact,100.0
isaac cofie,ba072943,exact,100.0
isaac cuenca,ba013464,exact,100.0
isaac donkor,ba028162,exact,100.0
isaac hayden,ba073841,exact,100.0
isaac kiese thelin,ba067889,exact,100.0
isaac lihadji,ba032318,exact,100.0
isaac mbenza,ba062281,exact,100.0
isaac romero,ba069740,exact,100.0
isaac schmidt,ba091244,exact,100.0
isaac success,ba090098,exact,100.0
isaak toure,,unmatched,0.0
isak dahlqvist,ba009321,exact,100.0
isak hien,ba006721,exact,100.0
isak jansson,ba061308,exact,100.0
isak johannesson,ba070855,exact,100.0
isak vural,ba097357,exact,100.0
isco,ba058850,exact,100.0
ishak belfodil,ba093606,exact,100.0
isi palazon,,unmatched,0.0
islam slimani,ba093893,exact,100.0
isma lopez,ba084491,exact,100.0
isma ruiz,ba040482,exact,100.0
ismael bangoura,ba077157,exact,100.0
ismael bekhoucha,ba093978,exact,100.0
ismael bennacer,ba080437,exact,100.0
ismael boura,ba036450,exact,100.0
ismael diallo,ba065599,exact,100.0
ismael diomande,ba005954,exact,100.0
ismael doukoure,ba001927,exact,100.0
ismael gutierrez,,unmatched,0.0
ismael kone,ba082305,exact,100.0
ismael traore,ba066826,exact,100.0
ismaelo ganiou,ba097195,exact,100.0
ismail aaneba,ba061485,fuzzy,92.30769348144531
ismail jakobs,ba058690,exact,100.0
ismail koybası,ba032595,exact,100.0
ismaila sarr,ba070268,exact,100.0
ismaily,ba075973,exact,100.0
issa baradji,ba078585,exact,100.0
issa cissokho,ba058964,exact,100.0
issa diop,ba061202,exact,100.0
issa doumbia,ba094015,exact,100.0
issa kabore,ba070496,exact,100.0
issa soumare,ba010777,exact,100.0
issam el adoua,ba008365,exact,100.0
issiaga sylla,ba067993,exact,100.0
issiar dia,ba018667,exact,100.0
issouf sissokho,ba044392,exact,100.0
itay shechter,ba063700,exact,100.0
iuri medeiros,ba055635,exact,100.0
ivan alejo,ba022639,exact,100.0
ivan balliu,ba075904,exact,100.0
ivan cavaleiro,ba055539,exact,100.0
ivan chapela,,unmatched,0.0
ivan cuellar,ba043065,exact,100.0
ivan fresneda,ba015291,exact,100.0
ivan ilic,ba068582,exact,100.0
ivan jaime,,unmatched,0.0
ivan kelava,ba092504,exact,100.0
ivan lopez,ba017209,exact,100.0
ivan marcano,ba044764,exact,100.0
ivan marcone,ba064922,exact,100.0
ivan marquez,ba038675,exact,100.0
ivan martic,ba075393,exact,100.0
ivan martin,ba063795,exact,100.0
ivan nekic,ba078273,exact,100.0
ivan ordets,ba049419,exact,100.0
ivan perisic,ba041070,exact,100.0
ivan pillud,ba062259,exact,100.0
ivan piris,ba054914,exact,100.0
ivan provedel,ba014421,exact,100.0
ivan prtajin,ba089053,exact,100.0
ivan radovanovic,ba000829,exact,100.0
ivan rakitic,ba050584,exact,100.0
ivan ramis,ba077303,exact,100.0
ivan romero,ba017495,exact,100.0
ivan sanchez,ba041140,exact,100.0
ivan santini,ba003125,exact,100.0
ivan saponjic,ba077275,exact,100.0
ivan smolcic,ba003280,exact,100.0
ivan strinic,ba030481,exact,100.0
ivan toney,ba082475,exact,100.0
ivan vargic,ba028489,exact,100.0
ivan villar,ba075496,exact,100.0
ivane chegra,ba006606,exact,100.0
ivaylo chochev,ba021313,exact,100.0
iver fossum,ba075586,exact,100.0
ivi lopez,,unmatched,0.0
ivica olic,ba010107,exact,100.0
ivo grbic,ba023193,exact,100.0
ivo ilicevic,ba028827,exact,100.0
ivo pinto,ba051880,exact,100.0
ivor pandur,ba025576,exact,100.0
iza carcelen,,unmatched,0.0
izet hajrovic,ba031457,exact,100.0
izzy brown,ba070066,exact,100.0
ja-cheol koo,ba022125,fuzzy,100.0
jaba kankava,ba023215,exact,100.0
jacek goralski,ba048257,exact,100.0
jacen russell-rowe,ba065639,exact,100.0
jack butland,ba074955,exact,100.0
jack clarke,ba059878,exact,100.0
jack colback,ba055062,exact,100.0
jack collison,ba002042,exact,100.0
jack cork,ba042858,exact,100.0
jack grealish,ba064712,exact,100.0
jack harrison,ba062429,exact,100.0
jack hendry,ba093894,exact,100.0
jack hinshelwood,ba085682,exact,100.0
jack o'connell,ba018012,exact,100.0
jack robinson,ba042394,exact,100.0
jack rodwell,ba058762,exact,100.0
jack simpson,ba043630,exact,100.0
jack stacey,ba031529,exact,100.0
jack stephens,ba039278,exact,100.0
jack taylor,ba026836,exact,100.0
jack wilshere,ba057217,exact,100.0
jackson irvine,ba025850,exact,100.0
jackson martinez,ba050588,exact,100.0
jackson porozo,ba046017,exact,100.0
jackson tchatchoua,ba063978,exact,100.0
jacob barrett laursen,ba070661,exact,100.0
jacob brown,ba074111,exact,100.0
jacob bruun larsen,ba028786,exact,100.0
jacob christensen,ba018469,exact,100.0
jacob greaves,ba011334,exact,100.0
jacob lungi sorensen,,unmatched,0.0
jacob murphy,ba081531,exact,100.0
jacob ondrejka,ba042964,exact,100.0
jacob ramsey,ba007762,exact,100.0
jacob rasmussen,ba014684,exact,100.0
jacobo gonzalez,,unmatched,0.0
jacobo ramon,ba093956,exact,100.0
jacopo dezi,ba085540,exact,100.0
jacopo fazzini,ba002520,exact,100.0
jacopo petriccione,ba053033,exact,100.0
jacopo sala,ba080188,exact,100.0
jacopo seghetti,ba094047,exact,100.0
jacopo segre,ba022344,exact,100.0
jacques ekomie,ba051791,exact,100.0
jacques siwe,ba071694,exact,100.0
jacques zoua,ba050877,exact,100.0
jaden philogene,,unmatched,0.0
jadon sancho,ba080769,exact,100.0
jae-sung lee,ba012099,fuzzy,100.0
jagos vukovic,ba068149,exact,100.0
jahmai simpson-pusey,ba093942,exact,100.0
jaidon anthony,ba083698,exact,100.0
